

2,270-TGPL ,M, 1, 0, N, 713001, 0, 3, 0, 1,11013, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710027, 0, 1, 0, 1,9011, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710028, 0, 1, 0, 1,9014, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710029, 0, 1, 0, 1,9016, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710030, 0, 1, 0, 1,9017, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710018, 0, 1, 0, 1,8019, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710019, 0, 1, 0, 1,8021, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710020, 0, 1, 0, 1,8025, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710021, 0, 1, 0, 1,8026, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710022, 0, 1, 0, 1,8028, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710005, 0, 1, 0, 1,7007, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 710004, 0, 1, 0, 1,7004, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 711001, 0, 2, 0, 1,10010, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 712001, 0, 3, 0, 1,11010, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 711001, 0, 4, 0, 1,10012, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 712001, 0, 2, 0, 1,11009, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 713001, 0, 6, 0, 1,11016, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 713001, 0, 2, 0, 1,11012, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 711003, 0, 1, 0, 1,11006, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 711001, 0, 1, 0, 1,10009, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 711001, 0, 5, 0, 1,10013, 	(04-JUL-2025 11:58:04)
2,270-TGPL ,M, 1, 0, N, 713001, 0, 5, 0, 1,11015, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 721005, 0, 1, 0, 1,21063, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710077, 0, 1, 0, 1,8010, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710079, 0, 1, 0, 1,8012, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710061, 0, 1, 0, 1,7016, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710076, 0, 1, 0, 1,8009, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710038, 0, 1, 0, 1,6002, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710062, 0, 1, 0, 1,7017, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710063, 0, 1, 0, 1,7018, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710064, 0, 1, 0, 1,7021, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710073, 0, 1, 0, 1,8005, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710075, 0, 1, 0, 1,8008, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710078, 0, 1, 0, 1,8011, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710035, 0, 1, 0, 1,5001, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710080, 0, 1, 0, 1,8016, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710081, 0, 1, 0, 1,8018, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710049, 0, 1, 0, 1,7001, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710053, 0, 1, 0, 1,7006, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710044, 0, 1, 0, 1,6009, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710045, 0, 1, 0, 1,6010, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710046, 0, 1, 0, 1,6011, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710039, 0, 1, 0, 1,6004, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710040, 0, 1, 0, 1,6005, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710041, 0, 1, 0, 1,6006, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710036, 0, 1, 0, 1,5003, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710037, 0, 1, 0, 1,6001, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710070, 0, 1, 0, 1,8002, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710071, 0, 1, 0, 1,8003, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710072, 0, 1, 0, 1,8004, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710058, 0, 1, 0, 1,7013, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710056, 0, 1, 0, 1,7010, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710057, 0, 1, 0, 1,7011, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710059, 0, 1, 0, 1,7014, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710060, 0, 1, 0, 1,7015, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710065, 0, 1, 0, 1,7025, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710066, 0, 1, 0, 1,7026, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710067, 0, 1, 0, 1,7027, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710068, 0, 1, 0, 1,7028, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710069, 0, 1, 0, 1,7029, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710074, 0, 1, 0, 1,8006, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710082, 0, 1, 0, 1,8020, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710085, 0, 1, 0, 1,8024, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710083, 0, 1, 0, 1,8022, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710084, 0, 1, 0, 1,8023, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710086, 0, 1, 0, 1,8027, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710055, 0, 1, 0, 1,7009, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710050, 0, 1, 0, 1,7002, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710051, 0, 1, 0, 1,7003, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710054, 0, 1, 0, 1,7008, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710047, 0, 1, 0, 1,6013, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710052, 0, 1, 0, 1,7005, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710042, 0, 1, 0, 1,6007, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 710043, 0, 1, 0, 1,6008, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 721003, 0, 1, 0, 1,21057, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 722001, 0, 1, 0, 1,22013, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 722002, 0, 1, 0, 1,22024, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 721001, 0, 1, 0, 1,21054, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 721004, 0, 1, 0, 1,21058, 	(04-JUL-2025 11:58:04)
2,116-SELNG ,M, 1, 0, N, 721002, 0, 1, 0, 1,21056, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710110, 0, 1, 0, 1,10008, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710091, 0, 1, 0, 1,9006, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711005, 0, 1, 0, 1,10017, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710095, 0, 1, 0, 1,9012, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710093, 0, 1, 0, 1,9009, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710092, 0, 1, 0, 1,9008, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710108, 0, 1, 0, 1,10006, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710109, 0, 1, 0, 1,10007, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710105, 0, 1, 0, 1,9026, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710106, 0, 1, 0, 1,10001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710107, 0, 1, 0, 1,10003, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714007, 0, 1, 0, 1,14007, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714005, 0, 1, 0, 1,14005, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710098, 0, 1, 0, 1,9018, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710099, 0, 1, 0, 1,9019, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710100, 0, 1, 0, 1,9020, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710101, 0, 1, 0, 1,9022, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710102, 0, 1, 0, 1,9023, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710094, 0, 1, 0, 1,9010, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710096, 0, 1, 0, 1,9013, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710097, 0, 1, 0, 1,9015, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710103, 0, 1, 0, 1,9024, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710104, 0, 1, 0, 1,9025, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710087, 0, 1, 0, 1,8029, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710088, 0, 1, 0, 1,8030, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710089, 0, 1, 0, 1,9001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 710090, 0, 1, 0, 1,9002, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711010, 0, 1, 0, 1,11007, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711004, 0, 1, 0, 1,10016, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711006, 0, 1, 0, 1,11001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711009, 0, 1, 0, 1,11005, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714002, 0, 1, 0, 1,14002, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714004, 0, 1, 0, 1,14004, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714006, 0, 1, 0, 1,14006, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711008, 0, 1, 0, 1,11004, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714001, 0, 1, 0, 1,14001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714003, 0, 1, 0, 1,14003, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719006, 0, 1, 0, 1,19006, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 714008, 0, 1, 0, 1,14008, 	(04-JUL-2025 11:58:04)
2,256-SITME, M, , 0 ,N ,714008 ,0 ,1, 0 ,1,14008, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,256-SITME ,M, 1, 0, N, 715002, 0, 1, 0, 1,15001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719004, 0, 1, 0, 1,19004, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719007, 0, 1, 0, 1,19007, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719009, 0, 1, 0, 1,19009, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 715001, 0, 1, 0, 1,14009, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 716001, 0, 1, 0, 1,16001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719001, 0, 1, 0, 1,19001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719003, 0, 1, 0, 1,19003, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 717001, 0, 1, 0, 1,17001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719005, 0, 1, 0, 1,19005, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719002, 0, 1, 0, 1,19002, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719008, 0, 1, 0, 1,19008, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 711007, 0, 1, 0, 1,11003, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719010, 0, 1, 0, 1,19010, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719014, 0, 1, 0, 1,19014, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720018, 0, 1, 0, 1,20003, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720001, 0, 1, 0, 1,19016, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720017, 0, 1, 0, 1,20002, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720002, 0, 1, 0, 1,19017, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720019, 0, 1, 0, 1,20005, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720005, 0, 1, 0, 1,19019, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720023, 0, 1, 0, 1,20012, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720022, 0, 1, 0, 1,20011, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720004, 0, 1, 0, 1,19020, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720012, 0, 1, 0, 1,19027, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720012, 0, 2, 0, 1,19028, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720024, 0, 1, 0, 1,20013, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720029, 0, 1, 0, 1,20021, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720030, 0, 1, 0, 1,20022, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720024, 0, 4, 0, 1,20016, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721009, 0, 1, 0, 1,21004, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721011, 0, 1, 0, 1,21047, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719011, 0, 1, 0, 1,19011, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720021, 0, 1, 0, 1,20010, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720010, 0, 1, 0, 1,19025, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720025, 0, 1, 0, 1,20017, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720003, 0, 1, 0, 1,19018, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720009, 0, 1, 0, 1,19024, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720024, 0, 2, 0, 1,20014, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720026, 0, 1, 0, 1,20018, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720013, 0, 1, 0, 1,19029, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720013, 0, 2, 0, 1,19030, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721007, 0, 1, 0, 1,21002, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721008, 0, 1, 0, 1,21003, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721010, 0, 2, 0, 1,21009, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719012, 0, 1, 0, 1,19012, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720006, 0, 1, 0, 1,19021, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719013, 0, 1, 0, 1,19013, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 719015, 0, 1, 0, 1,19015, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720016, 0, 1, 0, 1,20001, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720020, 0, 1, 0, 1,20007, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720007, 0, 1, 0, 1,19022, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720027, 0, 1, 0, 1,20019, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720024, 0, 3, 0, 1,20015, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720014, 0, 1, 0, 1,19031, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720028, 0, 1, 0, 1,20020, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 720015, 0, 1, 0, 1,19032, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721006, 0, 1, 0, 1,20025, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721010, 0, 1, 0, 1,21008, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721013, 0, 1, 0, 1,21053, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721012, 0, 1, 0, 1,21050, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721011, 0, 2, 0, 1,21048, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721006, 0, 2, 0, 1,20026, 	(04-JUL-2025 11:58:04)
2,256-SITME ,M, 1, 0, N, 721006, 0, 3, 0, 1,20027, 	(04-JUL-2025 11:58:04)
2,0-DT, , ,  , ,721006 , ,, 0 ,1,10015, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,268-ThirdParty, , ,  , ,721006 , ,, 0 ,1,20023, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,268-ThirdParty, , ,  , ,721006 , ,, 0 ,1,20024, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,268-ThirdParty, , ,  , ,721006 , ,, 0 ,1,21005, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,268-ThirdParty, , ,  , ,721006 , ,, 0 ,1,21006, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,152-GUNSPL ,M, 1, 0, N, 721015, 0, 1, 0, 1,21055, 	(04-JUL-2025 11:58:04)
2,152-GUNSPL ,M, 1, 0, N, 721014, 0, 1, 0, 1,21001, 	(04-JUL-2025 11:58:04)
2,1-RIL, , ,  , ,721014 , ,, 0 ,1,21007, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,20-AMNS, , ,  , ,721014 , ,, 0 ,1,21064, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,20-AMNS, , ,  , ,721014 , ,, 0 ,1,21065, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,20-AMNS, , ,  , ,721014 , ,, 0 ,1,21052, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,110-SITMEFZ ,M, 1, 0, N, 723002, 0, 1, 0, 1,23010, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 723005, 0, 1, 0, 1,23024, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 723006, 0, 1, 0, 1,23025, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 723009, 0, 1, 0, 1,23040, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 724001, 0, 1, 0, 1,24002, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 724001, 0, 2, 0, 1,24003, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 724002, 0, 1, 0, 1,24006, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ, M, , 0 ,N ,724002 ,0 ,1, 0 ,1,24006, 	(04-JUL-2025 11:58:04)	 (Not Inserted)
2,110-SITMEFZ ,M, 1, 0, N, 724003, 0, 1, 0, 1,24010, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 724004, 0, 1, 0, 1,24011, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 724005, 0, 1, 0, 1,24015, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 725002, 0, 1, 0, 1,25003, 	(04-JUL-2025 11:58:04)
2,110-SITMEFZ ,M, 1, 0, N, 725001, 0, 1, 0, 1,25001, 	(04-JUL-2025 11:58:04)
